category ,sub cat ,prod code,name ,desc ,key features ,package content,size ,area ,height ,material ,weight ,color ,vase included ,customer price ,discount price ,wholeseller price ,wholeseller discount price ,availability ,featured ,promotional page ,promotional date ,productId ,offer valid
Artificial Grass,,grass mat 2m x 4m(49),Synthetic Turf 25 mm length 2m x 4m Green(49),"Artificial grass - 12014, Pile height - 25 mm Ymn - 12000 Dtex monofil Pe+curly pp Gauge - 3/8"" Stitch - 180 s/m Backing - pp + fleece Secondary backing - sbr latex Color - 4 green (41) 2 mtr x 25 mtr Uv protected Drainage holes When it comes to artificial grass, for landscaping as well as sports use, ' grass is one of the leading products in the industry. Our entire range of grass is of the highest quality and can be used at residential as well as commercial establishments. The product is sourced from one of the leading preparers in china. The with pro-grass you can enjoy the look and feel of a perfectly manicured grass all year round without any hassles.",Gravolite Artificial Grass Mat- The mat is extremely durable and easy to clean. Storing it is equally as simple - just roll it up and secure it Made of High Quality Synthetic Rubber with Natural texture Artificial Grass Mat - guaranteed to provide comfort while garnering looks of awe and curiosity. Made in India- 100% Genuine product,2m x 4m,25,0,,Synthetic Rubber,0,Other,Yes,23220,11610,5590,0,5,No,No,1/1/1970,691,"LAUNCH15,EXTRA20"
Artificial Grass,,grass mat 2m x 4m(58),Synthetic Turf 35 mm length 2m x 4m Green (58),"Artificial grass - 12014, Pile height - 25 mm Ymn - 12000 Dtex monofil Pe+curly pp Gauge - 3/8"" Stitch - 180 s/m Backing - pp + fleece Secondary backing - sbr latex Color - 4 green (41) 2 mtr x 25 mtr Uv protected Drainage holes When it comes to artificial grass, for landscaping as well as sports use, ' grass is one of the leading products in the industry. Our entire range of grass is of the highest quality and can be used at residential as well as commercial establishments. The product is sourced from one of the leading preparers in china. The with pro-grass you can enjoy the look and feel of a perfectly manicured grass all year round without any hassles.",Gravolite Artificial Grass Mat- The mat is extremely durable and easy to clean. Storing it is equally as simple - just roll it up and secure it Made of High Quality Synthetic Rubber with Natural texture Artificial Grass Mat - guaranteed to provide comfort while garnering looks of awe and curiosity. Made in India- 100% Genuine product,2m x 4m,35,0,,Synthetic Rubber,0,Other,Yes,25800,12900,6450,0,5,No,No,1/1/1970,716,"LAUNCH15,EXTRA20"
Artificial Grass,,grass mat 2m x 4m(59),Synthetic Turf 50 mm length 2m x 4m Green (59),"Artificial grass - 12014, Pile height - 25 mm Ymn - 12000 Dtex monofil Pe+curly pp Gauge - 3/8"" Stitch - 180 s/m Backing - pp + fleece Secondary backing - sbr latex Color - 4 green (41) 2 mtr x 25 mtr Uv protected Drainage holes When it comes to artificial grass, for landscaping as well as sports use, ' grass is one of the leading products in the industry. Our entire range of grass is of the highest quality and can be used at residential as well as commercial establishments. The product is sourced from one of the leading preparers in china. The with pro-grass you can enjoy the look and feel of a perfectly manicured grass all year round without any hassles.",Gravolite Artificial Grass Mat- The mat is extremely durable and easy to clean. Storing it is equally as simple - just roll it up and secure it Made of High Quality Synthetic Rubber with Natural texture Artificial Grass Mat - guaranteed to provide comfort while garnering looks of awe and curiosity. Made in India- 100% Genuine product,2m x 4m,50,0,,Synthetic Rubber,0,Other,Yes,30960,15480,7740,0,5,No,No,1/1/1970,741,"LAUNCH15,EXTRA20"
Artificial Grass,,grass mat 2m x 50m,Synthetic Turf 50 mm length 2m x 50m Green,"Artificial grass - 12014, Pile height - 25 mm Ymn - 12000 Dtex monofil Pe+curly pp Gauge - 3/8"" Stitch - 180 s/m Backing - pp + fleece Secondary backing - sbr latex Color - 4 green (41) 2 mtr x 25 mtr Uv protected Drainage holes When it comes to artificial grass, for landscaping as well as sports use, ' grass is one of the leading products in the industry. Our entire range of grass is of the highest quality and can be used at residential as well as commercial establishments. The product is sourced from one of the leading preparers in china. The with pro-grass you can enjoy the look and feel of a perfectly manicured grass all year round without any hassles.",Gravolite Artificial Grass Mat- The mat is extremely durable and easy to clean. Storing it is equally as simple - just roll it up and secure it Made of High Quality Synthetic Rubber with Natural texture Artificial Grass Mat - guaranteed to provide comfort while garnering looks of awe and curiosity. Made in India- 100% Genuine product,2m x 50m,50,0,,Synthetic Rubber,0,Other,Yes,193680,96840,48420,0,2,No,No,1/1/1970,762,"LAUNCH15,EXTRA20"
Artificial Grass,,grass mat 2m x 5m (61),Synthetic Turf 35 mm length 2m x 5m Green (61),"Artificial grass - 12014, Pile height - 25 mm Ymn - 12000 Dtex monofil Pe+curly pp Gauge - 3/8"" Stitch - 180 s/m Backing - pp + fleece Secondary backing - sbr latex Color - 4 green (41) 2 mtr x 25 mtr Uv protected Drainage holes When it comes to artificial grass, for landscaping as well as sports use, ' grass is one of the leading products in the industry. Our entire range of grass is of the highest quality and can be used at residential as well as commercial establishments. The product is sourced from one of the leading preparers in china. The with pro-grass you can enjoy the look and feel of a perfectly manicured grass all year round without any hassles.",Gravolite Artificial Grass Mat- The mat is extremely durable and easy to clean. Storing it is equally as simple - just roll it up and secure it Made of High Quality Synthetic Rubber with Natural texture Artificial Grass Mat - guaranteed to provide comfort while garnering looks of awe and curiosity. Made in India- 100% Genuine product,2m x 5m,35,0,,Synthetic Rubber,0,Other,Yes,32400,16200,8100,0,5,No,No,1/1/1970,717,"LAUNCH15,EXTRA20"
Artificial Grass,,grass mat 2m x 5m (63),Synthetic Turf 50 mm length 2m x 5m Green (63),"Artificial grass - 12014, Pile height - 25 mm Ymn - 12000 Dtex monofil Pe+curly pp Gauge - 3/8"" Stitch - 180 s/m Backing - pp + fleece Secondary backing - sbr latex Color - 4 green (41) 2 mtr x 25 mtr Uv protected Drainage holes When it comes to artificial grass, for landscaping as well as sports use, ' grass is one of the leading products in the industry. Our entire range of grass is of the highest quality and can be used at residential as well as commercial establishments. The product is sourced from one of the leading preparers in china. The with pro-grass you can enjoy the look and feel of a perfectly manicured grass all year round without any hassles.",Gravolite Artificial Grass Mat- The mat is extremely durable and easy to clean. Storing it is equally as simple - just roll it up and secure it Made of High Quality Synthetic Rubber with Natural texture Artificial Grass Mat - guaranteed to provide comfort while garnering looks of awe and curiosity. Made in India- 100% Genuine product,2m x 5m,50,0,,Synthetic Rubber,0,Other,Yes,38880,19440,9720,0,5,No,No,1/1/1970,742,"LAUNCH15,EXTRA20"
Artificial Grass,,grass mat 2m x 5m(50),Synthetic Turf 25 mm length 2m x 5m Green (50),"Artificial grass - 12014, Pile height - 25 mm Ymn - 12000 Dtex monofil Pe+curly pp Gauge - 3/8"" Stitch - 180 s/m Backing - pp + fleece Secondary backing - sbr latex Color - 4 green (41) 2 mtr x 25 mtr Uv protected Drainage holes When it comes to artificial grass, for landscaping as well as sports use, ' grass is one of the leading products in the industry. Our entire range of grass is of the highest quality and can be used at residential as well as commercial establishments. The product is sourced from one of the leading preparers in china. The with pro-grass you can enjoy the look and feel of a perfectly manicured grass all year round without any hassles.",Gravolite Artificial Grass Mat- The mat is extremely durable and easy to clean. Storing it is equally as simple - just roll it up and secure it Made of High Quality Synthetic Rubber with Natural texture Artificial Grass Mat - guaranteed to provide comfort while garnering looks of awe and curiosity. Made in India- 100% Genuine product,2m x 5m,25,0,,Synthetic Rubber,0,Other,Yes,29160,14580,7020,0,5,No,No,1/1/1970,692,"LAUNCH15,EXTRA20"
Artificial Grass,,grass mat 2m x 6m(51),Synthetic Turf 25 mm length 2m x 6m Green (51),"Artificial grass - 12014, Pile height - 25 mm Ymn - 12000 Dtex monofil Pe+curly pp Gauge - 3/8"" Stitch - 180 s/m Backing - pp + fleece Secondary backing - sbr latex Color - 4 green (41) 2 mtr x 25 mtr Uv protected Drainage holes When it comes to artificial grass, for landscaping as well as sports use, ' grass is one of the leading products in the industry. Our entire range of grass is of the highest quality and can be used at residential as well as commercial establishments. The product is sourced from one of the leading preparers in china. The with pro-grass you can enjoy the look and feel of a perfectly manicured grass all year round without any hassles.",Gravolite Artificial Grass Mat- The mat is extremely durable and easy to clean. Storing it is equally as simple - just roll it up and secure it Made of High Quality Synthetic Rubber with Natural texture Artificial Grass Mat - guaranteed to provide comfort while garnering looks of awe and curiosity. Made in India- 100% Genuine product,2m x 6m,25,0,,Synthetic Rubber,0,Other,Yes,34830,17415,8385,0,5,No,No,1/1/1970,693,"LAUNCH15,EXTRA20"
Artificial Grass,,grass mat 2m x 6m(64),Synthetic Turf 35 mm length 2m x 6m Green (64),"Artificial grass - 12014, Pile height - 25 mm Ymn - 12000 Dtex monofil Pe+curly pp Gauge - 3/8"" Stitch - 180 s/m Backing - pp + fleece Secondary backing - sbr latex Color - 4 green (41) 2 mtr x 25 mtr Uv protected Drainage holes When it comes to artificial grass, for landscaping as well as sports use, ' grass is one of the leading products in the industry. Our entire range of grass is of the highest quality and can be used at residential as well as commercial establishments. The product is sourced from one of the leading preparers in china. The with pro-grass you can enjoy the look and feel of a perfectly manicured grass all year round without any hassles.",Gravolite Artificial Grass Mat- The mat is extremely durable and easy to clean. Storing it is equally as simple - just roll it up and secure it Made of High Quality Synthetic Rubber with Natural texture Artificial Grass Mat - guaranteed to provide comfort while garnering looks of awe and curiosity. Made in India- 100% Genuine product,2m x 6m,35,0,,Synthetic Rubber,0,Other,Yes,38700,19350,9675,0,5,No,No,1/1/1970,718,"LAUNCH15,EXTRA20"
Artificial Grass,,grass mat 2m x 6m(65),Synthetic Turf 50 mm length 2m x 6m Green (65),"Artificial grass - 12014, Pile height - 25 mm Ymn - 12000 Dtex monofil Pe+curly pp Gauge - 3/8"" Stitch - 180 s/m Backing - pp + fleece Secondary backing - sbr latex Color - 4 green (41) 2 mtr x 25 mtr Uv protected Drainage holes When it comes to artificial grass, for landscaping as well as sports use, ' grass is one of the leading products in the industry. Our entire range of grass is of the highest quality and can be used at residential as well as commercial establishments. The product is sourced from one of the leading preparers in china. The with pro-grass you can enjoy the look and feel of a perfectly manicured grass all year round without any hassles.",Gravolite Artificial Grass Mat- The mat is extremely durable and easy to clean. Storing it is equally as simple - just roll it up and secure it Made of High Quality Synthetic Rubber with Natural texture Artificial Grass Mat - guaranteed to provide comfort while garnering looks of awe and curiosity. Made in India- 100% Genuine product,2m x 6m,50,0,,Synthetic Rubber,0,Other,Yes,46440,23220,11610,0,5,No,No,1/1/1970,743,"LAUNCH15,EXTRA20"
Artificial Grass,,grass mat 2m x 7m(52),Synthetic Turf 25 mm length 2m x 7m Green (52),"Artificial grass - 12014, Pile height - 25 mm Ymn - 12000 Dtex monofil Pe+curly pp Gauge - 3/8"" Stitch - 180 s/m Backing - pp + fleece Secondary backing - sbr latex Color - 4 green (41) 2 mtr x 25 mtr Uv protected Drainage holes When it comes to artificial grass, for landscaping as well as sports use, ' grass is one of the leading products in the industry. Our entire range of grass is of the highest quality and can be used at residential as well as commercial establishments. The product is sourced from one of the leading preparers in china. The with pro-grass you can enjoy the look and feel of a perfectly manicured grass all year round without any hassles.",Gravolite Artificial Grass Mat- The mat is extremely durable and easy to clean. Storing it is equally as simple - just roll it up and secure it Made of High Quality Synthetic Rubber with Natural texture Artificial Grass Mat - guaranteed to provide comfort while garnering looks of awe and curiosity. Made in India- 100% Genuine product,2m x 7m,25,0,,Synthetic Rubber,0,Other,Yes,40770,20385,9815,0,5,No,No,1/1/1970,694,"LAUNCH15,EXTRA20"
